,date,mean_humidity,mean_temperature,mean_wind_speed
1262,2016-03-16,0.3344963679002455,0.48337358717647305,0.5761789600967352
1263,2016-03-17,0.19778219338537562,0.4605860902859824,0.47642079806529636
1264,2016-03-18,0.10221357890522231,0.43579673650266315,0.503627569528416
1265,2016-03-19,0.37888234284733735,0.38112873828847427,0.3591293833131801
1266,2016-03-20,0.40038894926500035,0.3388121124961998,0.4740024183796857
1267,2016-03-21,0.33161655173099813,0.3405115392363225,0.578597339782346
1268,2016-03-22,0.08156494880741283,0.3765915990996831,0.7196878091678574
1269,2016-03-23,0.09517817308242282,0.4446870122932527,0.9201934703748487
1270,2016-03-24,0.3695590001715954,0.43192335188740927,0.60459492140266
1271,2016-03-25,0.4277297946576675,0.4380627467135678,0.5072551390568321
1272,2016-03-26,0.46427958588342944,0.3962639627469908,0.40507859733978235
1273,2016-03-27,0.5559114568437915,0.42310399743720595,0.41777509068923824
1274,2016-03-28,0.5400102957158379,0.4401446541594165,0.6771463119709795
1275,2016-03-29,0.1793742492707202,0.398998209726658,0.8163608643078704
1276,2016-03-30,0.23354115426414213,0.37263196681842814,0.5235792019347039
1277,2016-03-31,0.4175484756620713,0.4816790513908735,0.6584038694074971
1278,2016-04-01,0.5475032889092262,0.5287906798870488,0.6463119709794437
1279,2016-04-02,0.44603328948121,0.46399600554884124,0.533857315598549
1280,2016-04-03,0.12194703426185427,0.3892785909040555,0.6535671100362759
1281,2016-04-04,0.23880340902591102,0.42711447634334654,0.5858524788391777
1282,2016-04-05,0.11971629583023491,0.3786208126138,0.6130592503022976
1283,2016-04-06,0.07735216073253759,0.42140518915348224,0.6771463119709795
1284,2016-04-07,0.3345535663215693,0.5151482714727624,0.7581620314389359
1285,2016-04-08,0.3600068638105587,0.45513094627158424,0.6632406287787183
1286,2016-04-09,0.46639592747240166,0.3597688031837052,0.5955259975816202
1287,2016-04-10,0.3044671967053705,0.34283463342016596,0.5544135429262395
1288,2016-04-11,0.5674655379511524,0.44299268630429367,0.5701330108827085
1289,2016-04-12,0.5673511411085055,0.4693255295123695,0.4594921402660219
1290,2016-04-13,0.43659554996282113,0.43036873612014226,0.4607013301088271
1291,2016-04-14,0.3233998741634727,0.47179029809406714,0.5459492140266021
1292,2016-04-15,0.17891666190013145,0.4837962824243611,0.6747279322853688
1293,2016-04-16,0.16124234971114793,0.4887264350427838,0.662031438935913
1294,2016-04-17,0.09077389464050789,0.5220913860183902,0.5652962515114872
1295,2016-04-18,0.013270033747068588,0.5901255612410399,0.3113663845223701
1296,2016-04-19,0.04467196705370924,0.5968772541883745,0.3071342200725512
1297,2016-04-20,0.0,0.5874278396795667,0.39540507859733975
1298,2016-04-21,0.15444613728661127,0.617549997553736,0.4123337363966144
1299,2016-04-22,0.4674826974775492,0.611210284858986,0.40024183796856105
1300,2016-04-23,0.4459188926385631,0.5715334785854083,0.6729141475211609
1301,2016-04-24,0.09923926099639635,0.526258313389981,0.56590084643289
1302,2016-04-25,0.2246753989589887,0.5389912058142485,0.681378476420798
1303,2016-04-26,0.3809414860149858,0.5221375101707455,0.5931076178960097
1304,2016-04-27,0.419664817251044,0.49106152851334883,0.4268440145102781
1305,2016-04-28,0.38711891551793154,0.5031040433074914,0.5665054413542926
1306,2016-04-29,0.5413830578276038,0.4806181394121314,0.48790810157194686
1307,2016-04-30,0.551793170508494,0.4880916805422153,0.6136638452237
1308,2016-05-01,0.642338271463708,0.5121385513825665,0.6414752116082224
1309,2016-05-02,0.619058513985014,0.5429338897488449,0.4492140266021766
1310,2016-05-03,0.5596865526511465,0.5777022027001077,0.48307134220072556
1311,2016-05-04,0.522679174054796,0.5477781777039805,0.4939540507859733
1312,2016-05-05,0.36326717382600227,0.5248981623786655,0.6596130592503022
1313,2016-05-06,0.3093290625178744,0.5284607468350018,0.7261185006045952
1314,2016-05-07,0.39930217925985234,0.5328823942098868,0.5610640870616687
1315,2016-05-08,0.3418177658296633,0.5327468735890424,0.5278113663845224
1316,2016-05-09,0.3037808156494881,0.545273726004714,0.5562010409547342
1317,2016-05-10,0.35508779957673164,0.5925344369765195,0.5284159613059252
1318,2016-05-11,0.3844877881370474,0.6398433841014999,0.4238210399032648
1319,2016-05-12,0.3973574329348508,0.665991207391496,0.3681983071342201
1320,2016-05-13,0.3839730023451353,0.6658373110932505,0.4758162031438936
1321,2016-05-14,0.4301321283532571,0.6147636470605082,0.6626360338573156
1322,2016-05-15,0.35131270376937596,0.525455557926529,0.7992744860943166
1323,2016-05-16,0.25161585540239084,0.5236396541682229,0.7388149939540507
1324,2016-05-17,0.425384659383401,0.5721274815682378,0.551995163240629
1325,2016-05-18,0.5761596979923351,0.5832623764206968,0.48307134220072545
1326,2016-05-19,0.4695418406451981,0.5821651953491482,0.41475211608222506
1327,2016-05-20,0.3743064691414517,0.6035567808048903,0.6493349455864569
1328,2016-05-21,0.3892352571069042,0.6093895270736134,0.6765417170495769
1329,2016-05-22,0.3248870331178859,0.5971344815528496,0.6269649334945586
1330,2016-05-23,0.2459532116913572,0.608446242300305,0.4516324062877872
1331,2016-05-24,0.3185952067722928,0.6347288640852966,0.503627569528416
1332,2016-05-25,0.23777383744208636,0.6800338116062754,0.4673518742442563
1333,2016-05-26,0.258136475433278,0.6974864898191484,0.5187424425634825
1334,2016-05-27,0.39403992449808367,0.7023446443360868,0.48972188633615465
1335,2016-05-28,0.3386146542355428,0.7386088004564506,0.42382103990326503
1336,2016-05-29,0.3783775046069595,0.735523869407734,0.4123337363966143
1337,2016-05-30,0.37268999201708986,0.7227981188512782,0.34461910519951644
1338,2016-05-31,0.3145341188583197,0.7623982568755832,0.373639661426844
1339,2016-06-01,0.3672138648973291,0.7634974442189097,0.42321644498186206
1340,2016-06-02,0.45399879137248855,0.757709367315476,0.4105199516324064
1341,2016-06-03,0.4105453993817598,0.7954853716974597,0.3307134220072552
1342,2016-06-04,0.3703909772090286,0.833366065008704,0.42805320435308336
1343,2016-06-05,0.4576684883497215,0.8110089908361289,0.5779927448609432
1344,2016-06-06,0.3948275574178004,0.8053531104623985,0.6293833131801695
1345,2016-06-07,0.29699907239081913,0.7838482083293439,0.6033857315598549
1346,2016-06-08,0.28055825659211786,0.7362937162150729,0.3784764207980652
1347,2016-06-09,0.2647714923068123,0.7207148934788776,0.15296251511487313
1348,2016-06-10,0.28778515278195704,0.74893365561209,0.11245465538089477
1349,2016-06-11,0.4461103830056028,0.7734344822495931,0.14026602176541714
1350,2016-06-12,0.3560601727392323,0.8031066073346675,0.21886336154776298
1351,2016-06-13,0.3061571500626583,0.7280900481695411,0.13119709794437734
1352,2016-06-14,0.3365455635163601,0.7235124372327064,0.10701330108827084
1353,2016-06-15,0.392232454384259,0.7374059903100463,0.0737605804111246
1354,2016-06-16,0.44510540397973886,0.7499843615328778,0.19649334945586472
1355,2016-06-17,0.32523221315613426,0.7793980020891631,0.1886336154776299
1356,2016-06-18,0.2692282214749999,0.7872320893229432,0.13663845223700122
1357,2016-06-19,0.18921948313232728,0.8401045024773879,0.19528415961305934
1358,2016-06-20,0.17215684847098234,0.8845850500235706,0.18379685610640872
1359,2016-06-21,0.2354088070647513,0.8785010163663731,0.1305925030229746
1360,2016-06-22,0.23033804267002211,0.8471205658054846,0.151148730350665
1361,2016-06-23,0.389739643185848,0.8298390834273377,0.16686819830713417
1362,2016-06-24,0.4087026154599869,0.8186182057176978,0.3946690499973714
1363,2016-06-25,0.2805010581707943,0.8376384100046987,0.4044740024183797
1364,2016-06-26,0.3050391809186064,0.8582000273644468,0.4921402660217655
1365,2016-06-27,0.38345821655322276,0.8764003701780201,0.4256348246674728
1366,2016-06-28,0.5056912429216953,0.8476623420275562,0.48911729141475224
1367,2016-06-29,0.4385402962878222,0.8111376205779433,0.42140266021765416
1368,2016-06-30,0.43579477206429074,0.8014312508714081,0.3960096735187425
1369,2016-07-01,0.559629354229823,0.7859545203515612,0.48790810157194686
1370,2016-07-02,0.5258822856489158,0.7702042678582686,0.4371221281741233
1371,2016-07-03,0.41812045987530766,0.784449246111036,0.3736396614268439
1372,2016-07-04,0.4349939941657608,0.807262649605768,0.44195888754534474
1373,2016-07-05,0.4300500610530975,0.8363413934413995,0.49455864570737607
1374,2016-07-06,0.3521134816679059,0.8613529873453611,0.46856106408706166
1375,2016-07-07,0.37974031916719087,0.8586065892269676,0.5078597339782345
1376,2016-07-08,0.4436309557856206,0.8576120056875798,0.5652962515114874
1377,2016-07-09,0.41039867299662514,0.8356155541840149,0.6166868198307135
1378,2016-07-10,0.33209403420465566,0.8317290984134669,0.5598548972188634
1379,2016-07-11,0.2590516501744553,0.8348269313621746,0.49576783555018133
1380,2016-07-12,0.3215645509053515,0.8376777198663188,0.4316807738814994
1381,2016-07-13,0.36707211228796144,0.8655414156223724,0.384522370012092
1382,2016-07-14,0.47308068210360843,0.8533781730488066,0.2533252720677146
1383,2016-07-15,0.4209231825201625,0.8484991244372537,0.18621523579201937
1384,2016-07-16,0.4838986443974145,0.8180879908593273,0.09854897218863357
1385,2016-07-17,0.47223016644740623,0.8288289571274792,0.1257557436517533
1386,2016-07-18,0.39581307555911427,0.8570356219397333,0.2061668681983072
1387,2016-07-19,0.1535777612537894,0.9990410193355785,0.25392986698911735
1388,2016-07-20,0.1523765944059945,1.0,0.22974607013301096
1389,2016-07-21,0.3769375965223356,0.8862016502430219,0.2926239419588875
1390,2016-07-22,0.3789395412686609,0.9208909477814551,0.4854897218863362
1391,2016-07-23,0.3224275010009723,0.9364291143313963,0.42744860943168084
1392,2016-07-24,0.38734770920322603,0.9067301913834473,0.48972188633615477
1393,2016-07-25,0.43722473259738037,0.9153192892624844,0.5296251511487304
1394,2016-07-26,0.41783446776868916,0.9140666805862399,0.510882708585248
1395,2016-07-27,0.34953955270834514,0.9214077637083893,0.3391777509068923
1396,2016-07-28,0.39484070239661384,0.9195028184843714,0.44558645707376054
1397,2016-07-29,0.4489504089687124,0.9108463431215235,0.4806529625151148
1398,2016-07-30,0.5585425842246754,0.8632609951822783,0.4528415961305926
1399,2016-07-31,0.5703826574386544,0.8498750798480614,0.5253929866989117
1400,2016-08-01,0.5674655379511524,0.8339724623629792,0.4304715840386941
1401,2016-08-02,0.5542527026254072,0.8341225303950939,0.4153567110036276
1402,2016-08-03,0.5757749086125226,0.8282463715885076,0.21886336154776298
1403,2016-08-04,0.6504833266601842,0.8155073566641651,0.038694074969770176
1404,2016-08-05,0.655027573003691,0.8162437619360574,0.05683192261185005
1405,2016-08-06,0.6167185785672313,0.8365442915460477,0.05380894800483671
1406,2016-08-07,0.5084889465746396,0.8293512091923105,0.026602176541717037
1407,2016-08-08,0.4887553103534339,0.8220958026660501,0.06771463119709786
1408,2016-08-09,0.6077446662472117,0.7995190625831938,0.14510278113663844
1409,2016-08-10,0.6443062412078933,0.8453312342184489,0.15114873035066517
1410,2016-08-11,0.6256363324372243,0.877842324896827,0.05804111245465543
1411,2016-08-12,0.5539095120974664,0.9003964782095473,0.06348246674727931
1412,2016-08-13,0.5457570547523478,0.9074066460078107,0.08222490931076176
1413,2016-08-14,0.48418463650403254,0.8956312056672431,0.13482466747279326
1414,2016-08-15,0.4631419303262012,0.8843939429785888,0.05380894800483671
1415,2016-08-16,0.4288105437763601,0.878911789321636,0.07980652962515117
1416,2016-08-17,0.42929645423116214,0.8712877207674907,0.053808948004836765
1417,2016-08-18,0.41555306787818336,0.8642508316716757,0.0
1418,2016-08-19,0.48788735078509116,0.8606044081871929,0.022974607013301007
1419,2016-08-20,0.5262712349139163,0.8430623740165473,0.21523579201934706
1420,2016-08-21,0.5073499971400788,0.8264751859829129,0.5840386940749698
1421,2016-08-22,0.46216324429445743,0.7814157280332381,0.49455864570737595
1422,2016-08-23,0.44506091631870937,0.760823484544483,0.3796856106408706
1423,2016-08-24,0.43791111365326296,0.8032160435129914,0.45888754534461895
1424,2016-08-25,0.46313561745695764,0.8331248842428014,0.47823458282950426
1425,2016-08-26,0.42120917462677987,0.8541619722553282,0.4038694074969771
1426,2016-08-27,0.45135274266430225,0.8211944756894773,0.41475211608222495
1427,2016-08-28,0.5063204255562548,0.8140547593655274,0.41958887545344603
1428,2016-08-29,0.44300177315106093,0.8265854400473245,0.45042321644498196
1429,2016-08-30,0.433449636790024,0.8124269806089899,0.47702539298669877
1430,2016-08-31,0.5818223417033686,0.8151787382999576,0.45042321644498184
1431,2016-09-01,0.6524623920379793,0.7877135672679536,0.44860943168077383
1432,2016-09-02,0.5515643768231993,0.7602821677143474,0.6602176541717051
1433,2016-09-03,0.4964250986672767,0.7388224391215719,0.5411124546553809
1434,2016-09-04,0.4097694903620659,0.7296629295898427,0.530229746070133
1435,2016-09-05,0.3421037579362811,0.7432103977545523,0.4347037484885128
1436,2016-09-06,0.4617628553451927,0.777035425932505,0.39963724304715853
1437,2016-09-07,0.6148258308070693,0.8017721503286594,0.35126964933494564
1438,2016-09-08,0.5876565806783731,0.8116590304242273,0.314993954050786
1439,2016-09-09,0.4736029285591712,0.8199740244486851,0.41172914147521145
1440,2016-09-10,0.494766344448893,0.8136880114707115,0.49758162031438946
1441,2016-09-11,0.4005431363137857,0.7920697926603406,0.4274486094316807
1442,2016-09-12,0.36006406223188225,0.7310173701450218,0.42261185006045954
1443,2016-09-13,0.4480924326488587,0.7117370908071621,0.5012091898428053
1444,2016-09-14,0.494137161814334,0.7362192181562719,0.3663845223700122
1445,2016-09-15,0.3728193101870385,0.7053555597717533,0.4105199516324063
1446,2016-09-16,0.44363095578561995,0.6938563908653617,0.3555018137847643
1447,2016-09-17,0.5251387061717097,0.726513797875052,0.41172914147521156
1448,2016-09-18,0.5640286588959709,0.7650635829753334,0.2660217654171705
1449,2016-09-19,0.49233369403913363,0.7944747824070948,0.10761789600967353
1450,2016-09-20,0.5323591015493612,0.761405411552774,0.0592503022974607
1451,2016-09-21,0.65822785497916,0.7313287945792979,0.09492140266021765
1452,2016-09-22,0.6257603118725354,0.7186061870599545,0.11426844014510279
1453,2016-09-23,0.5537630950859438,0.6970135721451669,0.12454655380894802
1454,2016-09-24,0.46963268519671186,0.6683519877697623,0.062273276904474095
1455,2016-09-25,0.30626634704882116,0.6702619732813044,0.12696493349455867
1456,2016-09-26,0.35251511406111247,0.6917930111403319,0.1523579201934704
1457,2016-09-27,0.3785963507407193,0.7056955746315481,0.15538089480048373
1458,2016-09-28,0.5694102842761539,0.6638535987041507,0.07799274486094321
1459,2016-09-29,0.6209928605970472,0.6500994396184048,0.18742442563482464
1460,2016-09-30,0.6435058966723994,0.6275547264041546,0.18077388149939533
1461,2016-10-01,0.6585417671043707,0.6174730411968152,0.12756952841596142
1462,2016-10-02,0.7131270376937595,0.6059698570364649,0.06771463119709792
1463,2016-10-03,0.6675409953650955,0.5930956503469993,0.08403869407496978
1464,2016-10-04,0.5645409577999994,0.5878067938477933,0.220677146311971
1465,2016-10-05,0.6340295790444879,0.5605725248249644,0.34340991535671084
1466,2016-10-06,0.7010810501630154,0.5442137788102865,0.2811366384522369
1467,2016-10-07,0.637590802493851,0.5645170770453127,0.43107617896009665
1468,2016-10-08,0.6677343705313732,0.5830646487799349,0.43470374848851256
1469,2016-10-09,0.6482297088600353,0.552611256687312,0.3941958887545345
1470,2016-10-10,0.5957215580849968,0.5085656831008762,0.36275695284159604
1471,2016-10-11,0.5801635874849853,0.4951252848402259,0.23035066505441348
1472,2016-10-12,0.6521763999313621,0.498041841670112,0.21463119709794443
1473,2016-10-13,0.7406051592976033,0.5144718795860257,0.20253929866989118
1474,2016-10-14,0.6603557741806325,0.4973618153959549,0.35610640870616683
1475,2016-10-15,0.6936452553909507,0.5348539245891288,0.2986698911729142
1476,2016-10-16,0.7165818223417033,0.5861002094444405,0.5126964933494559
1477,2016-10-17,0.70931762283361,0.6149611614591919,0.41958887545344614
1478,2016-10-18,0.627981467711491,0.6186349428972022,0.35126964933494564
1479,2016-10-19,0.6335869130012011,0.5887876560391696,0.17412333736396612
1480,2016-10-20,0.5472172968026083,0.5674265283606008,0.275695284159613
1481,2016-10-21,0.6399931361894409,0.5394327753329193,0.3881499395405079
1482,2016-10-22,0.6307269919350225,0.45307460881819495,0.4238210399032648
1483,2016-10-23,0.5393239146599551,0.4580806007743963,0.39238210399032636
1484,2016-10-24,0.6154550134416288,0.5068001108359628,0.36759371221281734
1485,2016-10-25,0.6926156838071273,0.4584054674378031,0.41112454655380903
1486,2016-10-26,0.7450666361608418,0.4331858455525843,0.28839177750906897
1487,2016-10-27,0.7974031916719093,0.47982844467577657,0.38391777509068914
1488,2016-10-28,0.7549047646284957,0.5126513093474063,0.33494558645707373
1489,2016-10-29,0.7553051535777608,0.5225335189583014,0.3391777509068924
1490,2016-10-30,0.7763541726248353,0.5588639941847102,0.313180169286578
1491,2016-10-31,0.8225704970542809,0.4798660382491242,0.3282950423216444
1492,2016-11-01,0.701424240690957,0.47309712778208635,0.3313180169286577
1493,2016-11-02,0.5296573814562713,0.5677869934352113,0.42926239419588874
1494,2016-11-03,0.5827947148658696,0.5833626769931826,0.40507859733978235
1495,2016-11-04,0.43613796259223236,0.5250780908865575,0.41475211608222484
1496,2016-11-05,0.5388663272893666,0.4686946217378285,0.36759371221281734
1497,2016-11-06,0.6179145455585429,0.48171608613690786,0.2920193470374848
1498,2016-11-07,0.5066064176628724,0.468014721673951,0.3343409915356712
1499,2016-11-08,0.45335468741062734,0.4738612497007253,0.23941958887545356
1500,2016-11-09,0.42647142938854854,0.5099870658200683,0.3748488512696494
1501,2016-11-10,0.28759366241491735,0.4668547570379431,0.3651753325272068
1502,2016-11-11,0.28358977292226717,0.47132464056601187,0.4038694074969771
1503,2016-11-12,0.25253103014356815,0.414866137401221,0.4220072551390569
1504,2016-11-13,0.3447920837384886,0.40599757609501985,0.3355501813784766
1505,2016-11-14,0.3195675799347939,0.42273245863577635,0.30229746070133
1506,2016-11-15,0.4931075902305091,0.44480088154249664,0.3004836759371221
1507,2016-11-16,0.4371103357547328,0.4393218670637644,0.43047158403869423
1508,2016-11-17,0.40393525138706154,0.40455661672540444,0.4818621523579204
1509,2016-11-18,0.31996796888405865,0.38981932344890424,0.3893591293833132
1510,2016-11-19,0.35943487959732323,0.3708694061279658,0.5725513905683192
1511,2016-11-20,0.38059829548704416,0.31584267449409253,0.7164449818621526
1512,2016-11-21,0.3527998627237885,0.2831829705247255,0.6795646916565903
1513,2016-11-22,0.41731968197677705,0.2612347551743408,0.542926239419589
1514,2016-11-23,0.5962363438769083,0.28210416513057446,0.40326481257557434
1515,2016-11-24,0.5025304084215969,0.3546530481535406,0.455864570737606
1516,2016-11-25,0.5118686724246408,0.3556145312713088,0.2938331318016929
1517,2016-11-26,0.53011496882686,0.32918647890093133,0.3536880290205563
1518,2016-11-27,0.6178001487158953,0.2842870424753041,0.6239419588875454
1519,2016-11-28,0.5639764342504148,0.2935552747649979,0.6420798065296253
1520,2016-11-29,0.6962763827718357,0.37582241684106243,0.6039903264812576
1521,2016-11-30,0.6501744551850364,0.38268153015491,0.44377267230955253
1522,2016-12-01,0.5503632099754046,0.3091983358067747,0.5133010882708586
1523,2016-12-02,0.43184808099296434,0.26904277448074687,0.6287787182587669
1524,2016-12-03,0.3828862323399873,0.2705841467058967,0.507255139056832
1525,2016-12-04,0.4478636389635644,0.263480797126169,0.36457073760580405
1526,2016-12-05,0.7068580907166966,0.2701582483094569,0.4056831922611851
1527,2016-12-06,0.7152662586512608,0.25541424908981014,0.44558645707376054
1528,2016-12-07,0.7366012698049533,0.21733304299763212,0.4123337363966144
1529,2016-12-08,0.5710690384945376,0.15493758662887736,0.5296251511487305
1530,2016-12-09,0.5559686552651146,0.13501564052673132,0.5459492140266021
1531,2016-12-10,0.6393067551335583,0.14224075919723767,0.42321644498186217
1532,2016-12-11,0.6677915689526968,0.1876738559207567,0.3621523579201935
1533,2016-12-12,0.8541440256248924,0.2679012978051869,0.4020556227327692
1534,2016-12-13,0.8227992907395751,0.2440831275831723,0.20253929866989118
1535,2016-12-14,0.6767145226791738,0.20131350873376874,0.3754534461910519
1536,2016-12-15,0.5171309271864095,0.13552751171966193,0.6281741233373639
1537,2016-12-16,0.3737916833495394,0.10626538350842729,0.6801692865779927
1538,2016-12-17,0.5529943373562889,0.12413561502588522,0.6094316807738815
1539,2016-12-18,0.6660184178916664,0.17018452547454466,0.5719467956469168
1540,2016-12-19,0.3519418864039354,0.0932430558506514,0.45828295042321643
1541,2016-12-20,0.3073271177715493,0.14541515746845413,0.4431680773881501
1542,2016-12-21,0.43665274838414425,0.20128257634347335,0.3119709794437726
1543,2016-12-22,0.6954184064519815,0.23667259971350774,0.39056831922611845
1544,2016-12-23,0.8158782817594228,0.23981101228314472,0.3633615477629988
1545,2016-12-24,0.8222273065263395,0.2731513819696172,0.4969770253929867
1546,2016-12-25,0.7396899845564258,0.24371048415851781,0.45525997581620314
1547,2016-12-26,0.7208145055196473,0.23153659787961445,0.5126964933494559
1548,2016-12-27,0.6453697877938569,0.30761802755019296,0.6390568319226118
1549,2016-12-28,0.5106103071555224,0.2609261969246308,0.2926239419588875
1550,2016-12-29,0.5849682548761648,0.2581438131046614,0.4782345828295044
1551,2016-12-30,0.35039752902819843,0.217188256441462,0.6801692865779927
1552,2016-12-31,0.6098495681519187,0.1703111377354265,0.4576783555018139
1553,2017-01-01,0.810158439627066,0.22907272580128257,0.4068923821039905
1554,2017-01-02,0.9203797975175887,0.23772537289800333,0.4449818621523579
1555,2017-01-03,0.9588743350683522,0.2631978900434717,0.5012091898428053
1556,2017-01-04,0.757821884115998,0.23253807229803058,0.6970979443772674
1557,2017-01-05,0.5445289710004004,0.11420024113482619,0.5090689238210399
1558,2017-01-06,0.6374192072298801,0.04625617394048831,0.44377267230955253
1559,2017-01-07,0.5813075559114569,0.0,0.5332527206771465
1560,2017-01-08,0.4333352399473771,0.017734059999495955,0.5840386940749699
1561,2017-01-09,0.48670136704226974,0.08844902621543227,0.5405078597339782
1562,2017-01-10,0.6296402219298742,0.17395947535297296,0.6118500604594922
1563,2017-01-11,0.6847795000857975,0.30866314420244123,0.7091898428053205
1564,2017-01-12,0.7975175885145569,0.3448081016524096,0.6106408706166869
1565,2017-01-13,0.7317394039924499,0.2655116940896871,0.34159613059250304
